timestamp,layout.data_offset,data
1742665605783798866,0,"array('i', [11149, 20307])"
1742665605833292366,0,"array('i', [11331, 20489])"
1742665605883334532,0,"array('i', [11513, 20671])"
1742665605933293366,0,"array('i', [11695, 20853])"
1742665605983343699,0,"array('i', [11877, 21035])"
1742665606033326680,0,"array('i', [12060, 21218])"
1742665606083300310,0,"array('i', [12243, 21400])"
1742665606133481514,0,"array('i', [12426, 21582])"
1742665606183212069,0,"array('i', [12605, 21762])"
1742665606223281421,0,"array('i', [12779, 21935])"
1742665606273279606,0,"array('i', [12945, 22102])"
1742665606323708643,0,"array('i', [13102, 22259])"
1742665606373136125,0,"array('i', [13249, 22407])"
1742665606423284143,0,"array('i', [13385, 22544])"
1742665606473266162,0,"array('i', [13509, 22669])"
1742665606523231865,0,"array('i', [13577, 22831])"
1742665606573271995,0,"array('i', [13360, 23235])"
1742665606623234810,0,"array('i', [13059, 23678])"
1742665606673280810,0,"array('i', [12738, 24104])"
1742665606723369828,0,"array('i', [12403, 24523])"
1742665606773165532,0,"array('i', [12058, 24935])"
1742665606823221087,0,"array('i', [11705, 25340])"
1742665606873141272,0,"array('i', [11342, 25737])"
1742665606923254291,0,"array('i', [10970, 26130])"
1742665606973154272,0,"array('i', [10590, 26517])"
1742665607023241458,0,"array('i', [10206, 26899])"
1742665607063336995,0,"array('i', [9820, 27276])"
1742665607113194569,0,"array('i', [9432, 27651])"
1742665607163189402,0,"array('i', [9045, 28021])"
1742665607213222106,0,"array('i', [8654, 28389])"
1742665607263195550,0,"array('i', [8260, 28758])"
1742665607313431698,0,"array('i', [7862, 29127])"
1742665607363272550,0,"array('i', [7463, 29495])"
1742665607413225605,0,"array('i', [7063, 29862])"
1742665607463216013,0,"array('i', [6664, 30227])"
1742665607513442383,0,"array('i', [6266, 30592])"
1742665607563428050,0,"array('i', [5868, 30957])"
1742665607613154642,0,"array('i', [5470, 31322])"
1742665607663196568,0,"array('i', [5071, 31687])"
1742665607713347290,0,"array('i', [4672, 32052])"
1742665607763259457,0,"array('i', [4273, 32419])"
1742665607813437494,0,"array('i', [3874, 32785])"
1742665607863284031,0,"array('i', [3475, 33152])"
1742665607913393976,0,"array('i', [3076, 33518])"
1742665607953312216,0,"array('i', [2676, 33884])"
1742665608003264272,0,"array('i', [2278, 34251])"
1742665608053221716,0,"array('i', [1880, 34618])"
1742665608103352105,0,"array('i', [1483, 34984])"
1742665608153258716,0,"array('i', [1086, 35351])"
1742665608203665086,0,"array('i', [688, 35717])"
1742665608253312549,0,"array('i', [290, 36085])"
1742665608303203549,0,"array('i', [65429, 36452])"
1742665608353224883,0,"array('i', [65032, 36818])"
1742665608403188772,0,"array('i', [64634, 37185])"
1742665608453309549,0,"array('i', [64237, 37552])"
1742665608503225679,0,"array('i', [63840, 37920])"
1742665608553291994,0,"array('i', [63442, 38288])"
1742665608603249734,0,"array('i', [63044, 38655])"
